timestamp,mode,boosting,experiment,dataset_tag,extractor,extractor_params,objective,head,channels,sweep_id,normalize,within_dataset_negatives,cross_session_positives,same_session_fallback_users,eval_positive_fraction,center_position,max_users,selected_test_acc,best_test_acc,best_val_acc,best_test_auc,best_test_eer,best_epoch,final_train_acc,final_test_acc,final_train_loss,final_test_loss,epochs_run,rounds_run,seed,sample_time,sample_rate,seq_len,embedding_dim,samples_per_user,batch_size,lr,weight_decay,val_user_fraction,hard_fraction,candidate_pairs_per_user,match_ratio,num_data_dirs,num_test_dirs,num_excluded_users,swap_data,test_on_excluded,data_dirs,test_dirs,checkpoint,run_dir,git_sha
2026-09-02T14:57:12,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.6716579861111112,0.6840277777777778,0.687109375,0.7287695613908179,0.3402777910232544,5,0.7695897975282672,0.6603732638888888,2.1789919217887315,1.2653338114420574,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/bilstm_bf1dba9806_fold4/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T14:57:49,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.678515625,0.70078125,0.6365234375,0.7350517272949219,0.3531250059604645,17,0.8018042553191489,0.666796875,1.8408801463837319,1.1605852603912354,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/bilstm_8d226be542_fold0/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T14:58:26,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.6400390625,0.694921875,0.6853515625,0.678289794921875,0.37890625,8,0.7877591312931885,0.6314453125,1.9878223648753668,1.326116967201233,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/bilstm_8d226be542_fold1/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T14:59:02,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.654296875,0.65859375,0.6970703125,0.71764404296875,0.36015623807907104,3,0.8271037581699346,0.6349609375,1.5826538557060923,1.453081440925598,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/bilstm_8d226be542_fold2/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T14:59:38,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.7235243055555556,0.734375,0.6595703125,0.7766303545163001,0.2934027910232544,11,0.770623808584763,0.6970486111111112,2.149415489563628,0.9568989409340752,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/bilstm_8d226be542_fold3/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:00:15,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.6493055555555556,0.6740451388888888,0.683203125,0.7110644681954089,0.3515625,5,0.7695897975282672,0.650390625,2.1789919217887315,1.3360873725679185,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/bilstm_8d226be542_fold4/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:01:15,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.7017578125,0.7310546875,0.6626953125,0.7583540344238281,0.30976563692092896,5,0.8148085106382978,0.7052734375,1.4348958119047448,1.1929356813430787,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_0445b2c957_fold0/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:02:16,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.6814453125,0.6814453125,0.7046875,0.6987734985351562,0.3531250059604645,4,0.8086598359260646,0.653515625,1.4489394798902753,1.4304027557373047,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_0445b2c957_fold1/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:03:17,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.65390625,0.676171875,0.7267578125,0.7156121826171875,0.3675781190395355,1,0.8256059368191722,0.6466796875,1.304801762233892,1.8433363914489747,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_0445b2c957_fold2/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:04:17,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.7263454861111112,0.7556423611111112,0.6638671875,0.7631244423948689,0.2981770932674408,5,0.7906395845658318,0.6857638888888888,1.6559883822415586,1.1754981146918402,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_0445b2c957_fold3/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:05:18,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.6675347222222222,0.6710069444444444,0.723046875,0.7386915418836806,0.3263888955116272,2,0.8104128319747568,0.6545138888888888,1.452504060753013,1.5191075536939833,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_0445b2c957_fold4/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:06:19,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.722265625,0.722265625,0.6544921875,0.7805665588378906,0.296875,4,0.8145021276595744,0.6890625,1.4270981866227819,1.2809489965438843,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_e8edda780f_fold0/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:07:21,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.6626953125,0.6626953125,0.6892578125,0.6758665466308593,0.369140625,4,0.8082853933349219,0.633203125,1.4525695244457706,1.5075811386108398,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_e8edda780f_fold1/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:08:23,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.637890625,0.6595703125,0.7125,0.6971076965332031,0.38398438692092896,1,0.8261846405228758,0.6298828125,1.3041038146985122,1.6980964422225953,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_e8edda780f_fold2/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:09:25,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.7039930555555556,0.7421875,0.6552734375,0.7525708233868634,0.3116319477558136,5,0.7907710510747387,0.6723090277777778,1.6590946148675723,1.1158124605814617,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_e8edda780f_fold3/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:10:27,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.6480034722222222,0.6638454861111112,0.7134765625,0.7108137342664931,0.3450520932674408,2,0.8105114383381541,0.6510416666666666,1.4496787376476532,1.5351443820529513,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/motion_tdnn_e8edda780f_fold4/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:10:52,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.4927734375,0.5126953125,0.5048828125,0.49049911499023435,0.5015624761581421,6,0.0,0.5,13.829945984633426,0.6932262897491455,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_b28539a006_fold0/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:11:18,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.4927734375,0.5126953125,0.5048828125,0.49049911499023435,0.5015624761581421,6,0.0,0.5,13.828444257191407,0.6932262897491455,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_b28539a006_fold1/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:11:44,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.4927734375,0.5126953125,0.5048828125,0.49049911499023435,0.5015624761581421,6,0.0,0.5,13.82902674165946,0.6932262897491455,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_b28539a006_fold2/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:12:10,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.4976128472222222,0.5112847222222222,0.509765625,0.5018917130835262,0.4995659589767456,19,0.0,0.4921875,13.860602565405049,0.6937689052687751,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_b28539a006_fold3/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:12:35,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,False,,,,,0.4976128472222222,0.5112847222222222,0.509765625,0.5018917130835262,0.4995659589767456,19,0.0,0.4921875,13.862117189813093,0.6937689052687751,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_b28539a006_fold4/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:13:01,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.5013671875,0.515234375,0.51640625,0.499853515625,0.5003906488418579,1,0.0,0.5,13.829945984633426,0.6931630611419678,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_2d6dfca645_fold0/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:13:28,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.5013671875,0.515234375,0.51640625,0.499853515625,0.5003906488418579,1,0.0,0.5,13.828444257191407,0.6931630611419678,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_2d6dfca645_fold1/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:13:54,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.5013671875,0.515234375,0.51640625,0.499853515625,0.5003906488418579,1,0.0,0.5,13.82902674165946,0.6931630611419678,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_2d6dfca645_fold2/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:14:20,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.4898003472222222,0.5162760416666666,0.5146484375,0.4956482310353974,0.5086805820465088,11,0.0,0.5106336805555556,13.860602565405049,0.6928584310743544,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_2d6dfca645_fold3/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:14:46,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,3b5a5d7420,per_dataset,True,True,,,,,0.4898003472222222,0.5162760416666666,0.5146484375,0.4956482310353974,0.5086805820465088,11,0.0,0.5106336805555556,13.862117189813093,0.6928584310743544,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/3b5a5d7420/runs/random_2d6dfca645_fold4/best.pth,runs/2026-09-02/14-53-37_sweep,8a33bae-dirty
2026-09-02T15:28:05,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.678515625,0.70078125,0.6365234375,0.7350517272949219,0.3531250059604645,17,0.8018042553191489,0.666796875,1.8408801463837319,1.1605852603912354,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_c07b65fe9e_fold0/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:28:42,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.6400390625,0.694921875,0.6853515625,0.678289794921875,0.37890625,8,0.7877591312931885,0.6314453125,1.9878223648753668,1.326116967201233,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_c07b65fe9e_fold1/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:29:19,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.654296875,0.65859375,0.6970703125,0.71764404296875,0.36015623807907104,3,0.8271037581699346,0.6349609375,1.5826538557060923,1.453081440925598,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_c07b65fe9e_fold2/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:29:55,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.7235243055555556,0.734375,0.6595703125,0.7766303545163001,0.2934027910232544,11,0.770623808584763,0.6970486111111112,2.149415489563628,0.9568989409340752,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_c07b65fe9e_fold3/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:30:31,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.6493055555555556,0.6740451388888888,0.683203125,0.7110644681954089,0.3515625,5,0.7695897975282672,0.650390625,2.1789919217887315,1.3360873725679185,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_c07b65fe9e_fold4/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:31:08,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.5494140625,0.550390625,0.5431640625,0.5695001983642578,0.44843751192092896,8,0.013923404255319148,0.533203125,12.636174710277801,0.6913161039352417,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_eeaf046024_fold0/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:31:45,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.55,0.55,0.5416015625,0.5726104736328125,0.4488281309604645,3,0.017769002961500493,0.5259765625,12.62979399496083,0.6904391288757324,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_eeaf046024_fold1/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:32:21,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.5166015625,0.55390625,0.53671875,0.5270034790039062,0.48320311307907104,2,0.007386982570806101,0.54609375,12.635936427479995,0.690938138961792,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_eeaf046024_fold2/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:32:58,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.5401475694444444,0.5453559027777778,0.5486328125,0.5553961859809028,0.4605034589767456,11,0.015841714323276145,0.5262586805555556,12.645441630586697,0.6920681132210625,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_eeaf046024_fold3/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:33:34,train,False,xrsec,users,bilstm,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.5199652777777778,0.5264756944444444,0.53828125,0.5404384283371914,0.4674479067325592,9,0.015514067841178017,0.5230034722222222,12.493884190427233,0.691215991973877,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/bilstm_eeaf046024_fold4/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:34:35,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.7224609375,0.7224609375,0.65390625,0.7804822540283203,0.29765623807907104,4,0.8145702127659574,0.689453125,1.4318398800504968,1.285119104385376,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_9e2a9a9933_fold0/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:35:36,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.6630859375,0.6630859375,0.689453125,0.6760528564453125,0.3687500059604645,4,0.808455594512714,0.633984375,1.4518876535993042,1.507511806488037,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_9e2a9a9933_fold1/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:36:36,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.637890625,0.659375,0.7126953125,0.6971304321289062,0.38398438692092896,1,0.8255378540305011,0.6294921875,1.304784821009584,1.6851031064987183,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_9e2a9a9933_fold2/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:37:37,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.7048611111111112,0.7419704861111112,0.655078125,0.7526043550467786,0.3129340410232544,5,0.7903437849207914,0.6714409722222222,1.653836058824324,1.118456244468689,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_9e2a9a9933_fold3/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:38:38,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.6484375,0.6634114583333334,0.7134765625,0.7105500021098573,0.3454861044883728,2,0.8103799631869577,0.6482204861111112,1.4512178881871145,1.567796481980218,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_9e2a9a9933_fold4/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:39:39,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.570703125,0.570703125,0.5359375,0.5963137817382812,0.4300781190395355,3,0.0502468085106383,0.5427734375,11.224689596817342,0.6942058324813842,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_0fe7e97bed_fold0/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:40:40,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.555859375,0.566796875,0.556640625,0.5876236724853515,0.4410156309604645,1,0.048473295435204414,0.526953125,11.179289920361619,0.6904539942741394,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_0fe7e97bed_fold1/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:41:40,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.530078125,0.537890625,0.5470703125,0.5448257446289062,0.4703125059604645,4,0.04554738562091503,0.5267578125,11.217825868810184,0.694808840751648,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_0fe7e97bed_fold2/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:42:41,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.529296875,0.5301649305555556,0.5390625,0.5454029978057484,0.4670138955116272,2,0.06379412344705186,0.5262586805555556,10.91109467963217,0.6921959453158908,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_0fe7e97bed_fold3/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:43:42,train,False,xrsec,users,motion_tdnn,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,True,,0.5167100694444444,0.53125,0.537890625,0.5284044242199556,0.4874131977558136,2,0.06044570076255588,0.5203993055555556,10.957320451548373,0.694280379348331,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,9,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/motion_tdnn_0fe7e97bed_fold4/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:44:07,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.5013671875,0.515234375,0.51640625,0.499853515625,0.5003906488418579,1,0.0,0.5,13.829945984633426,0.6931630611419678,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/random_508d3e4ce7_fold0/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
2026-09-02T15:44:32,train,False,xrsec,users,random,,identity_softmax,diff_linear,full,1db4b4bd13,per_dataset,True,True,,,False,,0.5013671875,0.515234375,0.51640625,0.499853515625,0.5003906488418579,1,0.0,0.5,13.828444257191407,0.6931630611419678,20,,67,5,20,100,128,512,1024,0.001,0.0,0.25,,,,1,0,10,False,True,VR_User_Behavior_Dataset_(Spherical_Video_Streaming),,sweeps/1db4b4bd13/runs/random_508d3e4ce7_fold1/best.pth,runs/2026-09-02/15-27-26_sweep,2e8957e-dirty
